Date;Sec;Open;Min;Max;Close;Deal;Volume;AV ETC
28.04.2015;GBPRUB_TOM;79,8;78,4;79,895;78,545;27;80428735;79,3183
29.04.2015;GBPRUB_TOM;79,48;78,43;79,685;78,43;20;21217120;79,4649
30.04.2015;GBPRUB_TOM;79,245;78,97;79,85;79;18;43687575;79,1442
05.05.2015;GBPRUB_TOM;78,05;76,64;78,33;76,83;20;11959514;77,6592
06.05.2015;GBPRUB_TOM;76,18;75,76;77,73;77,73;22;34386920;76,2459
07.05.2015;GBPRUB_TOM;77,275;76,4;77,365;76,4;17;14563255;77,0543
08.05.2015;GBPRUB_TOM;78,5;78,1;78,795;78,79;17;40100670;78,4749
12.05.2015;GBPRUB_TOM;79,65;78,9;79,65;78,9;3;9631600;79,6
13.05.2015;GBPRUB_TOM;77,805;77;78;77,075;18;27725440;77,6623
14.05.2015;GBPRUB_TOM;78,9;78,505;78,97;78,955;13;6229010;78,8482
15.05.2015;GBPRUB_TOM;78,885;77,82;79,015;77,82;21;38646505;78,8704
18.05.2015;GBPRUB_TOM;77;76,85;77,285;76,85;25;16568880;77,0646
19.05.2015;GBPRUB_TOM;76,75;76,48;76,95;76,84;32;22769115;76,6637
20.05.2015;GBPRUB_TOM;77,015;76,87;77,85;77,37;14;19867805;77,6086
21.05.2015;GBPRUB_TOM;77,715;77,65;78,3;78,195;14;20039445;77,9745
22.05.2015;GBPRUB_TOM;79,75;77,25;79,75;77,25;30;20390485;78,1245
25.05.2015;GBPRUB_TOM;77,19;77,165;77,5;77,31;13;28132295;77,2865
26.05.2015;GBPRUB_TOM;77,5;77,495;78,55;78,55;16;36217200;77,7193
27.05.2015;GBPRUB_TOM;78,22;78,22;79,86;79,56;22;17274986;79,2431
28.05.2015;GBPRUB_TOM;80,55;80;80,96;80,9;25;208410435;80,4363
29.05.2015;GBPRUB_TOM;80,875;79,85;80,875;80;16;51103690;80,3517
01.06.2015;GBPRUB_TOM;80,895;80,85;81,415;81,415;11;9417305;81,1837
02.06.2015;GBPRUB_TOM;81,6;81,115;81,61;81,17;10;6825545;81,2565
03.06.2015;GBPRUB_TOM;81,49;81,26;83,225;83,175;14;17769800;82,2676
04.06.2015;GBPRUB_TOM;83,995;83,995;86,695;86,695;21;17918505;84,9218
05.06.2015;GBPRUB_TOM;86,775;85,35;86,775;86,45;18;85363400;85,9652
08.06.2015;GBPRUB_TOM;85,53;85,12;86,2;86,2;26;124724945;85,7216
09.06.2015;GBPRUB_TOM;85,57;85,3;85,7;85,45;10;31315670;85,5619
10.06.2015;GBPRUB_TOM;84,865;83,7;84,865;84,4;24;36256680;84,1222
11.06.2015;GBPRUB_TOM;84,35;84,35;84,895;84,8;12;29867050;84,6092
15.06.2015;GBPRUB_TOM;86,235;84,905;86,235;84,995;22;85706095;85,535
16.06.2015;GBPRUB_TOM;84,5;83,93;84,92;84,12;28;64136620;84,3903
17.06.2015;GBPRUB_TOM;84,12;84,12;85,345;85,1;17;100557075;84,7867
18.06.2015;GBPRUB_TOM;85,2;84,3;85,2;84,92;11;117946600;85,0986
19.06.2015;GBPRUB_TOM;85,25;85,25;86,255;86,255;12;13725360;85,7835
22.06.2015;GBPRUB_TOM;85,2;84,88;85,4;85,15;8;28711415;85,1971
23.06.2015;GBPRUB_TOM;85,85;84,74;85,995;84,74;21;55275200;85,8311
24.06.2015;GBPRUB_TOM;85,515;85,37;85,735;85,5;16;15907560;85,5245
25.06.2015;GBPRUB_TOM;85,78;85,63;86,03;85,955;15;32785995;85,8272
26.06.2015;GBPRUB_TOM;86,1;86,1;86,86;86,525;17;70378626;86,4602
29.06.2015;GBPRUB_TOM;87,2;86,91;87,37;87,37;10;7236587;87,1878
30.06.2015;GBPRUB_TOM;87,83;86,8;87,91;86,88;20;23045042;87,6237
01.07.2015;GBPRUB_TOM;87,055;86,64;87,24;86,81;18;23000550;86,7945
02.07.2015;GBPRUB_TOM;86,605;86,5;87,03;86,715;24;10151715;86,7668
03.07.2015;GBPRUB_TOM;86,85;86,85;87,205;87,1;14;24627269;87,0222
06.07.2015;GBPRUB_TOM;87,835;87,67;88,395;88,395;24;194350435;88,2208
07.07.2015;GBPRUB_TOM;89,15;87,5;89,15;87,69;32;38462577;88,8281
08.07.2015;GBPRUB_TOM;88,155;87,605;88,34;88,3;43;68618591;87,8599
09.07.2015;GBPRUB_TOM;87,59;87,15;88,1;87,72;42;63330630;87,7156
10.07.2015;GBPRUB_TOM;88,52;87,22;88,52;87,22;22;30289694;87,7962
13.07.2015;GBPRUB_TOM;88,185;87,62;88,46;87,62;19;75880046;88,1301
14.07.2015;GBPRUB_TOM;88,18;88,095;88,845;88,18;19;76894825;88,3849
15.07.2015;GBPRUB_TOM;88,7;88,54;89;89;11;21389040;88,7512
16.07.2015;GBPRUB_TOM;89,07;88,295;89,07;88,51;20;46479157;88,8703
17.07.2015;GBPRUB_TOM;89,07;88,7;89,19;89,19;8;20170665;88,8576
20.07.2015;GBPRUB_TOM;88,875;88,52;88,875;88,62;16;8601590;88,6762
21.07.2015;GBPRUB_TOM;88,73;88,395;88,9;88,6;13;29247025;88,6273
22.07.2015;GBPRUB_TOM;88,965;88,965;89,3;89,3;11;37174790;89,1482
23.07.2015;GBPRUB_TOM;89,715;89,405;89,965;89,965;25;202420629;89,8051
24.07.2015;GBPRUB_TOM;90,005;89,891;90,95;90,87;23;26878671;90,1969
27.07.2015;GBPRUB_TOM;91,32;91,32;92,6;92,58;14;15144100;92,3421
28.07.2015;GBPRUB_TOM;93,89;93,56;94,52;94,111;25;56043825;93,8758
29.07.2015;GBPRUB_TOM;92,94;91,7;93,6;91,76;27;69665987;93,386
30.07.2015;GBPRUB_TOM;92,11;92,11;93,33;92,98;11;7820580;93,1021
31.07.2015;GBPRUB_TOM;93,85;93,85;95,63;95,465;15;20321163;94,517
03.08.2015;GBPRUB_TOM;97,5;97,39;98,98;98,98;26;46580703;97,8586
04.08.2015;GBPRUB_TOM;98,055;97,6;98,5;98,335;15;18565675;98,2311
05.08.2015;GBPRUB_TOM;97,5;97,5;98,545;98,495;22;23163854;98,1519
06.08.2015;GBPRUB_TOM;99,165;99,165;100,35;99,35;24;112769365;99,2688
07.08.2015;GBPRUB_TOM;98,96;98,65;100,09;98,65;34;21692319;99,5061
10.08.2015;GBPRUB_TOM;100,03;98,225;100,03;98,225;17;238294090;99,8718
11.08.2015;GBPRUB_TOM;98,425;98,425;100,334;100,334;20;33479497;98,7596
12.08.2015;GBPRUB_TOM;101,185;100,295;101,45;100,295;18;29465475;100,9092
13.08.2015;GBPRUB_TOM;99,915;99,81;101,235;101,05;20;58107822;100,3589
14.08.2015;GBPRUB_TOM;101,485;100,8;101,495;100,8;13;254897021;101,1095
17.08.2015;GBPRUB_TOM;102,6;101,735;102,82;102;22;436260264;102,3364
18.08.2015;GBPRUB_TOM;102,53;102,53;103,41;102,81;22;120364480;102,9636
19.08.2015;GBPRUB_TOM;102,96;102,825;104,075;104;15;37898345;103,2652
20.08.2015;GBPRUB_TOM;104,9;104,88;105,975;105,975;23;239503831;105,0455
21.08.2015;GBPRUB_TOM;106,86;106,85;107,835;107,835;28;84718749;106,9681
24.08.2015;GBPRUB_TOM;110,3;110,1;112,165;111,505;62;119537188;111,4046
25.08.2015;GBPRUB_TOM;110,75;107,8;110,75;108,42;28;74632518;110,0775
26.08.2015;GBPRUB_TOM;109,16;106,625;109,381;106,625;45;44446584;108,9377
27.08.2015;GBPRUB_TOM;105,035;102,3;105,035;102,58;38;66079799;104,0627
28.08.2015;GBPRUB_TOM;101,325;100,08;103,675;100,08;49;70991656;102,7376
31.08.2015;GBPRUB_TOM;102,295;98,366;103,76;98,366;37;54626351;102,8745
01.09.2015;GBPRUB_TOM;100,03;99,535;101,899;101,59;59;102693417;100,6798
02.09.2015;GBPRUB_TOM;102,195;101,525;103,91;102,675;38;183420099;102,9871
03.09.2015;GBPRUB_TOM;102,66;101;103,175;101,79;21;43754532;102,2302
04.09.2015;GBPRUB_TOM;102,965;102,72;103,57;103,57;23;27085891;102,9882
07.09.2015;GBPRUB_TOM;103,705;103,705;105,675;105,39;24;68469791;104,534
08.09.2015;GBPRUB_TOM;105,285;104,49;105,95;104,62;35;65518657;105,5051
09.09.2015;GBPRUB_TOM;104,13;103,61;105,13;105,12;22;21589070;104,295
10.09.2015;GBPRUB_TOM;105,57;104,65;105,57;104,65;21;36964130;105,0117
11.09.2015;GBPRUB_TOM;105,22;104,35;105,275;104,625;18;16488660;105,0233
14.09.2015;GBPRUB_TOM;104,99;103,525;105,285;103,855;29;84086140;104,4548
15.09.2015;GBPRUB_TOM;104,135;102,5;104,135;102,81;29;40471055;102,9798
16.09.2015;GBPRUB_TOM;101,345;101;101,805;101,29;39;78397590;101,4199
17.09.2015;GBPRUB_TOM;100,93;100,93;102,32;101,7;34;97027720;101,8129
18.09.2015;GBPRUB_TOM;102,32;102,215;103,57;102,83;35;56662195;102,8352
21.09.2015;GBPRUB_TOM;103,949;102,05;103,949;102,41;33;68016335;102,8991
22.09.2015;GBPRUB_TOM;102,54;101,6;102,78;101,6;18;20804888;102,4871
23.09.2015;GBPRUB_TOM;101,25;99,965;101,39;100,3;41;71640516;100,9021
24.09.2015;GBPRUB_TOM;101,275;101;101,95;101;44;108498945;101,4957
25.09.2015;GBPRUB_TOM;100,28;99,35;100,33;99,5;48;79363805;99,9544
28.09.2015;GBPRUB_TOM;99,645;99,365;100,12;100,12;35;277720145;99,7916
29.09.2015;GBPRUB_TOM;100,61;99,3;100,635;99,38;28;44829135;100,065
30.09.2015;GBPRUB_TOM;99,335;98,865;99,675;98,95;39;104419114;99,4468
01.10.2015;GBPRUB_TOM;98,45;98,027;99,46;99,46;42;104803225;98,871
02.10.2015;GBPRUB_TOM;99,62;99,62;101,36;100,3;24;41081470;100,6899
05.10.2015;GBPRUB_TOM;99,93;98,02;100,14;98,2;36;51576905;99,1864
06.10.2015;GBPRUB_TOM;98,74;96,63;98,9;96,63;35;93849133;98,4776
07.10.2015;GBPRUB_TOM;96,275;94,765;96,29;95,99;58;147174727;95,3204
08.10.2015;GBPRUB_TOM;95,565;94,241;96,1;94,241;34;37525154;95,4839
09.10.2015;GBPRUB_TOM;94,15;93,46;94,6;94,52;34;104080848;94,1908
12.10.2015;GBPRUB_TOM;94,11;93,635;95,41;95,2;30;46464245;94,0572
13.10.2015;GBPRUB_TOM;95,665;95;96,35;96,09;40;52904540;95,4956
14.10.2015;GBPRUB_TOM;96,525;96;97,399;97,399;19;13638704;96,7284
15.10.2015;GBPRUB_TOM;96,39;95,31;96,62;95,31;25;58687359;96,3668
16.10.2015;GBPRUB_TOM;95,31;94,5;95,64;94,5;31;55509370;95,0503
19.10.2015;GBPRUB_TOM;94,6;94,6;96,39;96,045;35;57798585;95,5349
20.10.2015;GBPRUB_TOM;96,35;95,5;96,59;95,845;30;30789495;96,2172
21.10.2015;GBPRUB_TOM;96,67;96,67;97,445;97,28;30;188776520;96,9079
22.10.2015;GBPRUB_TOM;96,95;96,26;97,11;96,43;29;100391812;96,5306
23.10.2015;GBPRUB_TOM;95;95;95,69;95,56;25;132116360;95,4598
26.10.2015;GBPRUB_TOM;96,06;95,44;96,68;96,68;23;36314610;95,8169
27.10.2015;GBPRUB_TOM;97,53;97,45;99,37;99,15;27;31282040;98,6815
28.10.2015;GBPRUB_TOM;99,35;97,47;100,31;97,66;30;135036727;99,0005
29.10.2015;GBPRUB_TOM;97,62;97,62;98,4;98,33;20;61837630;97,9994
30.10.2015;GBPRUB_TOM;98,51;98,1;98,76;98,1;15;31541430;98,567
02.11.2015;GBPRUB_TOM;98,42;98,41;99,57;98,502;19;137283015;99,0498
03.11.2015;GBPRUB_TOM;98,6;96,49;98,75;96,74;21;43603560;98,2062
05.11.2015;GBPRUB_TOM;97,43;96,001;97,75;96,001;27;50349653;97,3881
06.11.2015;GBPRUB_TOM;96,58;96,41;97,7;97,7;15;20995660;96,7542
09.11.2015;GBPRUB_TOM;97,6;97;97,63;97,36;19;100040494;97,5054
10.11.2015;GBPRUB_TOM;97,48;96,88;97,75;97,75;18;63107875;97,3887
11.11.2015;GBPRUB_TOM;97,95;97,52;98,73;98,73;17;39285760;97,9695
12.11.2015;GBPRUB_TOM;99,51;99,31;100,78;100,7;18;34749929;99,8561
13.11.2015;GBPRUB_TOM;101,31;101,25;101,71;101,71;18;15824150;101,4369
16.11.2015;GBPRUB_TOM;101,14;100,1;101,25;101,1;21;78694040;100,6318
17.11.2015;GBPRUB_TOM;99,24;99,24;100;99,47;18;67925780;99,5979
18.11.2015;GBPRUB_TOM;98,57;98,36;99,03;98,71;21;60771790;98,4956
19.11.2015;GBPRUB_TOM;98,97;98,6;99,43;98,7;27;47945500;98,8567
20.11.2015;GBPRUB_TOM;99,25;97,95;99,27;97,95;27;69376911;99,1099
23.11.2015;GBPRUB_TOM;99,16;98,6;100,41;99,3;23;169176120;99,4569
24.11.2015;GBPRUB_TOM;99,29;98,48;100,22;98,48;27;83380120;99,3804
25.11.2015;GBPRUB_TOM;98,74;98,73;99,51;99,13;26;49108330;99,0087
26.11.2015;GBPRUB_TOM;99,34;98,775;99,63;99,35;21;119515020;99,1826
27.11.2015;GBPRUB_TOM;100;99,44;100,05;99,99;22;55937081;99,7096
30.11.2015;GBPRUB_TOM;100,25;99;100,27;99,75;23;282847490;99,2796
01.12.2015;GBPRUB_TOM;100,1;99,95;100,685;100,365;23;781452629;100,1991
02.12.2015;GBPRUB_TOM;100,73;100;100,985;100,665;21;79412668;100,5224
03.12.2015;GBPRUB_TOM;101,325;101;102,475;102,475;21;257495194;101,1372
04.12.2015;GBPRUB_TOM;102,35;101,817;103,18;103,18;24;77630597;102,1455
07.12.2015;GBPRUB_TOM;103,552;103,255;104,425;104,424;20;56295622;103,8665
08.12.2015;GBPRUB_TOM;104,448;103,575;104,65;104,125;27;104925428;104,2996
09.12.2015;GBPRUB_TOM;104,013;104;105;105;26;60327522;104,3729
10.12.2015;GBPRUB_TOM;105,1;104;105,235;104,65;30;241789065;104,3544
11.12.2015;GBPRUB_TOM;104,76;104,71;106,5;106,5;20;54235189;105,5159
14.12.2015;GBPRUB_TOM;106,882;106,46;107,475;106,73;27;80564178;106,9909
15.12.2015;GBPRUB_TOM;107,217;105,104;107,47;105,104;26;76708578;106,9855
16.12.2015;GBPRUB_TOM;105,877;104,999;106,005;105,67;29;79646984;105,4927
17.12.2015;GBPRUB_TOM;105,585;105;106,318;105,775;33;58337161;105,4922
18.12.2015;GBPRUB_TOM;106,493;105,3;106,685;105,885;29;56962991;106,2742
21.12.2015;GBPRUB_TOM;106,352;105,9;106,355;106,045;20;47253078;106,1867
22.12.2015;GBPRUB_TOM;105,995;105,5;105,995;105,5;22;53898236;105,8904
23.12.2015;GBPRUB_TOM;105,635;103,78;105,635;103,905;38;108312799;105,2603
24.12.2015;GBPRUB_TOM;103,365;103,365;105,555;104,777;28;44090507;104,2329
25.12.2015;GBPRUB_TOM;105,1;104,975;109,4;109,4;11;74397400;105,2297
28.12.2015;GBPRUB_TOM;105,8;105,25;108,025;107,42;42;65390508;106,326
29.12.2015;GBPRUB_TOM;107,945;106,8;108,43;106,905;46;170272116;107,9037
30.12.2015;GBPRUB_TOM;108,2;107;108,2;108;18;24689500;107,8144
04.01.2016;GBPRUB_TOM;103,756;100,1;108,6;108,6;9;1917509;106,5283
05.01.2016;GBPRUB_TOM;107,5;107,5;107,5;107,5;1;107500;107,5
06.01.2016;GBPRUB_TOM;108,1;108,1;108,15;108,15;2;216250;108,125
11.01.2016;GBPRUB_TOM;108,565;108,565;110,905;110,9;57;86326781;110,1107
12.01.2016;GBPRUB_TOM;111,648;109,86;111,649;111,105;28;113617137;110,3079
13.01.2016;GBPRUB_TOM;110,622;109,306;110,622;110,49;32;72436330;110,4212
14.01.2016;GBPRUB_TOM;110,39;109,725;110,6;109,97;30;41326735;110,2046
15.01.2016;GBPRUB_TOM;110,182;110,08;111,45;110,75;54;232227819;111,0606
18.01.2016;GBPRUB_TOM;112,535;112,15;113,315;113,035;26;51342642;112,5935
19.01.2016;GBPRUB_TOM;112,378;111;112,42;111,5;77;64345431;111,9051
20.01.2016;GBPRUB_TOM;112,19;112,19;116,875;115,45;87;140067619;114,2477
21.01.2016;GBPRUB_TOM;117,46;116,575;120,5;117,715;37;68495828;118,7103
22.01.2016;GBPRUB_TOM;113,91;111,8;115,55;111,8;43;89378573;114,0033
25.01.2016;GBPRUB_TOM;110,39;110,39;114,15;114,15;29;53496120;112,861
26.01.2016;GBPRUB_TOM;116,39;111,775;116,555;112,64;79;63487648;114,5986
27.01.2016;GBPRUB_TOM;113,89;109,775;113,89;110,3;28;53156405;112,1443
28.01.2016;GBPRUB_TOM;110,74;108,5;110,74;110,28;30;103113345;110,1638
29.01.2016;GBPRUB_TOM;107,78;107;109,14;107,58;53;97216811;108,3799
01.02.2016;GBPRUB_TOM;108,92;108,16;111,4;111,4;45;69066370;109,1096
02.02.2016;GBPRUB_TOM;112,36;112,08;114,6;114;20;35510410;113,4518
03.02.2016;GBPRUB_TOM;114,3;112;115,48;112;19;31059563;113,3561
04.02.2016;GBPRUB_TOM;110,92;110,68;112,72;111,7;23;49630460;111,7803
05.02.2016;GBPRUB_TOM;112,38;111,4;112,38;112;15;39203740;111,6916
08.02.2016;GBPRUB_TOM;111,64;111;113,775;113,775;36;78509540;111,5192
09.02.2016;GBPRUB_TOM;113,5;112,7;115,5;115,15;34;73895342;113,5105
10.02.2016;GBPRUB_TOM;114,55;112,775;114,72;114,25;16;58423586;113,6646
11.02.2016;GBPRUB_TOM;114,56;114,5;116,32;116,22;36;163445357;115,0214
12.02.2016;GBPRUB_TOM;115,38;113,5;115,8;113,5;28;55763560;115,214
15.02.2016;GBPRUB_TOM;112,92;111,6;112,98;112,11;23;27728320;112,2604
16.02.2016;GBPRUB_TOM;110,12;109,7;112;111,26;45;331485101;111,0131
17.02.2016;GBPRUB_TOM;111,58;107;111,58;107,5;48;112235590;109,9271
18.02.2016;GBPRUB_TOM;107,76;107,34;109,12;109,12;28;65822290;107,7288
19.02.2016;GBPRUB_TOM;109,48;109,1;111,16;111,16;20;56505820;109,72
20.02.2016;GBPRUB_TOM;114,8;110,5;114,8;110,5;9;4843450;112,6384
22.02.2016;GBPRUB_TOM;108,68;106,3;108,685;106,86;26;10922590;107,0842
24.02.2016;GBPRUB_TOM;107,32;105,775;108,16;105,775;69;374467180;107,3587
25.02.2016;GBPRUB_TOM;106,24;105,4;106,6;105,4;46;153759582;106,1143
26.02.2016;GBPRUB_TOM;105,66;104,12;105,7;105,2;42;141185260;104,8146
29.02.2016;GBPRUB_TOM;104,9;104,48;105,74;105,437;41;56096587;105,2469
01.03.2016;GBPRUB_TOM;103,3;102,3;103,7;102,3;55;84749956;103,2277
02.03.2016;GBPRUB_TOM;102,44;102,38;104,3;103,4;48;152390437;103,2456
03.03.2016;GBPRUB_TOM;104,999;103,36;104,999;103,47;31;25875154;103,9163
04.03.2016;GBPRUB_TOM;104,494;102,4;104,494;102,4;34;31645052;103,0783
07.03.2016;GBPRUB_TOM;102,38;101,58;102,38;101,776;10;1527891;101,8594
09.03.2016;GBPRUB_TOM;102,55;100,96;103,15;101,1;28;45682986;102,4282
10.03.2016;GBPRUB_TOM;101;99,18;102,56;102;54;116514427;100,1844
11.03.2016;GBPRUB_TOM;100,68;99,5;100,68;100,67;40;82122880;100,0279
14.03.2016;GBPRUB_TOM;100,7;99,932;101,5;100,039;32;34662817;101,0578
15.03.2016;GBPRUB_TOM;100,38;100,2;101,04;100,98;38;154231340;100,5419
16.03.2016;GBPRUB_TOM;100,26;98,7;100,45;98,7;41;80603151;99,88
17.03.2016;GBPRUB_TOM;97,86;97,42;99,02;98,7;28;47085980;98,0958
18.03.2016;GBPRUB_TOM;98,96;97,72;99,36;99,06;35;61729472;98,1391
21.03.2016;GBPRUB_TOM;99,7;97,2;99,7;97,54;30;23515453;98,391
22.03.2016;GBPRUB_TOM;97,1;95,75;97,44;95,75;33;139270369;97,0525
23.03.2016;GBPRUB_TOM;95,74;95,7;96,5;96,5;30;145865320;96,0272
24.03.2016;GBPRUB_TOM;97,11;97;98,52;97,32;23;16123140;97,716
25.03.2016;GBPRUB_TOM;96,8;96;96,92;96,26;35;29062740;96,554
28.03.2016;GBPRUB_TOM;96,03;96,03;97,656;97,56;23;12730811;96,4455
29.03.2016;GBPRUB_TOM;97,7;97,7;98,66;97,9;42;357006520;97,9173
30.03.2016;GBPRUB_TOM;97,85;96,9;98,2;98,2;34;25939800;97,518
31.03.2016;GBPRUB_TOM;97,52;96;98,49;98,49;31;29603235;97,0598
01.04.2016;GBPRUB_TOM;98,985;95,7;98,985;96,12;63;33199568;97,0748
04.04.2016;GBPRUB_TOM;97,2;97;97,86;97,86;26;72621916;97,3484
05.04.2016;GBPRUB_TOM;98,08;97,1;98,3;97,1;39;44144100;97,8805
06.04.2016;GBPRUB_TOM;96,9;95,5;96,96;95,5;50;100902695;96,4653
07.04.2016;GBPRUB_TOM;95,62;95,3;96,3;95,7;24;85926160;95,5797
08.04.2016;GBPRUB_TOM;95,1;94,5;95,14;94,98;34;65967810;94,7813
11.04.2016;GBPRUB_TOM;94,8;94,78;95,32;95;26;50239140;95,1499
12.04.2016;GBPRUB_TOM;94,66;93,02;94,98;93,68;26;32295280;94,4306
13.04.2016;GBPRUB_TOM;94,02;92,92;94,25;94,25;40;58637140;93,6696
14.04.2016;GBPRUB_TOM;94;93,3;94,04;93,6;30;56926520;93,6291
15.04.2016;GBPRUB_TOM;93,52;93,46;94,52;94,2;28;18706550;94,0028
18.04.2016;GBPRUB_TOM;96,92;94,54;97,08;94,54;40;35325010;95,7317
19.04.2016;GBPRUB_TOM;94,2;93,72;95,36;95,36;38;104196360;94,04
20.04.2016;GBPRUB_TOM;95,5;93,96;95,5;93,96;37;196829094;95,0406
21.04.2016;GBPRUB_TOM;93,2;93,2;95,8;95,8;30;110543390;93,8399
22.04.2016;GBPRUB_TOM;95,04;94,52;96,04;95,9;33;157039770;95,0029
25.04.2016;GBPRUB_TOM;96,16;95,45;96,68;96,56;34;114268620;96,1048
26.04.2016;GBPRUB_TOM;96,65;95,5;96,9;95,5;32;108076910;96,0684
27.04.2016;GBPRUB_TOM;95,2;94,98;96;95,25;27;155951660;95,2086
28.04.2016;GBPRUB_TOM;95,12;93,9;95,2;94,58;50;77132905;94,5256
29.04.2016;GBPRUB_TOM;94,32;93,58;94,82;94,72;45;41089180;94,0256
04.05.2016;GBPRUB_TOM;96,6;95,52;96,6;96,16;27;55183980;95,9721
05.05.2016;GBPRUB_TOM;95,72;94,9;95,72;95,4;26;75298400;95,3144
06.05.2016;GBPRUB_TOM;95,9;94,9;96,24;94,9;25;62718840;95,9004
10.05.2016;GBPRUB_TOM;95,66;95,48;96,16;95,8;28;121153920;95,8496
11.05.2016;GBPRUB_TOM;95,8;94;95,8;94,09;29;31023930;95,1654
12.05.2016;GBPRUB_TOM;93,7;93,5;94,66;93,72;28;45956860;93,7895
13.05.2016;GBPRUB_TOM;93,9;93,3;94,35;93,5;28;58312690;93,9013
16.05.2016;GBPRUB_TOM;93,18;92,98;93,66;93,4;48;30144529;93,3267
17.05.2016;GBPRUB_TOM;93,7;93,5;94,1;93,56;30;59654550;93,7965
18.05.2016;GBPRUB_TOM;93,72;93,72;96;96;23;19470010;94,5146
19.05.2016;GBPRUB_TOM;96,7;96,52;98,24;97,455;43;16728029;97,256
20.05.2016;GBPRUB_TOM;96,7;96,7;97,46;97;24;59766434;96,8662
23.05.2016;GBPRUB_TOM;97,38;96,78;97,56;96,78;13;25197620;97,2881
24.05.2016;GBPRUB_TOM;97,08;96,8;97,72;96,94;29;81039990;97,4038
25.05.2016;GBPRUB_TOM;96,36;96,34;96,94;96,94;20;58342880;96,4345
26.05.2016;GBPRUB_TOM;95,84;95,7;96,74;96,18;38;89917331;96,0655
27.05.2016;GBPRUB_TOM;96,8;96,58;96,94;96,58;23;44806720;96,7748
30.05.2016;GBPRUB_TOM;96,6;96,12;96,7;96,12;21;209436195;96,5589
31.05.2016;GBPRUB_TOM;99,9375;95,88;99,9375;96,7;50;17970545;96,6158
01.06.2016;GBPRUB_TOM;96,41;96,2;96,88;96,5;36;26662210;96,6022
02.06.2016;GBPRUB_TOM;96,34;96,28;97,68;96,5;28;53339170;96,6289
03.06.2016;GBPRUB_TOM;96,51;95,34;96,92;95,52;38;46001290;96,4388
06.06.2016;GBPRUB_TOM;94,55;94,06;95,06;94,58;35;46829510;94,6051
07.06.2016;GBPRUB_TOM;94,98;93,98;95,1;93,98;37;47836490;94,7257
08.06.2016;GBPRUB_TOM;93,96;92,54;94,28;92,7;45;54932432,5;93,5817
09.06.2016;GBPRUB_TOM;92,1;92;93,12;93,03;36;94655470;92,7995
10.06.2016;GBPRUB_TOM;93,38;92,6;93,74;92,6;46;111794120;93,3173
14.06.2016;GBPRUB_TOM;93,4;93,2;93,68;93,2;33;111359100;93,4221
15.06.2016;GBPRUB_TOM;93,64;92,4;93,64;93,2;46;55654420;93,2235
16.06.2016;GBPRUB_TOM;93,28;92,5;93,38;93,36;37;65777800;93,0379
17.06.2016;GBPRUB_TOM;93,1;92,64;93,6;92,96;54;84989130;93,1898
20.06.2016;GBPRUB_TOM;93,72;93,46;95,5;94,32;52;107506660;93,7286
21.06.2016;GBPRUB_TOM;94,7;93,92;94,9;94,02;25;35267500;94,5509
22.06.2016;GBPRUB_TOM;93,36;93,36;95,28;95,28;45;119120850;94,2412
23.06.2016;GBPRUB_TOM;95,29;94,58;95,65;95,14;78;333468072,5;95,3311
24.06.2016;GBPRUB_TOM;89,66;88,105;91,98;89,22;504;1055302898;89,9431
27.06.2016;GBPRUB_TOM;87,61;85,75;87,65;86,49;215;180962940;86,461
28.06.2016;GBPRUB_TOM;86,33;85,5;86,73;85,5;91;88009695;86,284
29.06.2016;GBPRUB_TOM;85,53;85,53;86,55;86,06;121;153037480;86,1698
30.06.2016;GBPRUB_TOM;86,32;84,4;86,69;85,2;123;134632492,5;85,8078
01.07.2016;GBPRUB_TOM;85,1;84,7025;85,48;84,7025;54;182877037,5;85,2176
04.07.2016;GBPRUB_TOM;84,72;84,53;85,17;84,95;45;69503230;84,76
05.07.2016;GBPRUB_TOM;84,88;83,8;84,88;83,8;131;291975465;84,0701
06.07.2016;GBPRUB_TOM;83,59;83,005;84,16;83,05;107;338314650;83,7827
07.07.2016;GBPRUB_TOM;83,2;82,63;83,54;83,35;58;53946812,5;83,2513
08.07.2016;GBPRUB_TOM;83,07;82,78;83,3;83,2;51;177529480;82,9965
11.07.2016;GBPRUB_TOM;83,11;82,67;83,51;83,49;43;53497112,5;83,0701
12.07.2016;GBPRUB_TOM;83,76;83,66;84,8;84,59;167;530548472,5;84,2274
13.07.2016;GBPRUB_TOM;84,99;83,92;85,03;83,97;71;127434932,5;84,562
14.07.2016;GBPRUB_TOM;84,34;83,63;85;83,88;73;77840745;84,2432
15.07.2016;GBPRUB_TOM;84,58;83,5;84,88;83,75;48;42638325;84,4323
18.07.2016;GBPRUB_TOM;83,64;83,33;83,86;83,48;39;487031010;83,4386
19.07.2016;GBPRUB_TOM;83,31;82,7;83,37;83,22;51;213125427,5;83,1222
20.07.2016;GBPRUB_TOM;83;83;84,25;84,24;96;444555480;83,5788
21.07.2016;GBPRUB_TOM;84,55;84,01;84,9975;84,9975;27;127790435;84,2389
22.07.2016;GBPRUB_TOM;85,23;84,39;85,85;84,9;52;217669210;85,027
25.07.2016;GBPRUB_TOM;85,19;85,07;86,09;85,8;82;704726155;85,3283
26.07.2016;GBPRUB_TOM;85,56;85,56;87,43;86,67;58;54836395;86,6294
27.07.2016;GBPRUB_TOM;86,72;86,35;88,95;87,27;43;45691380;86,5367
