Date;Sec;Open;Min;Max;Close;Deal;Volume;AV ETC
18.06.2014;CNYRUB_TOM;5,5906;5,5369;5,5998;5,5418;1078;687581224,3;5,5746
19.06.2014;CNYRUB_TOM;5,5164;5,4847;5,5173;5,506;1075;495846619,3;5,4992
20.06.2014;CNYRUB_TOM;5,523;5,5113;5,5308;5,52;1076;485541505,7;5,5212
23.06.2014;CNYRUB_TOM;5,517;5,4908;5,517;5,4908;1062;496680311,6;5,5071
24.06.2014;CNYRUB_TOM;5,4661;5,4198;5,4692;5,427;1081;552593441,7;5,4509
25.06.2014;CNYRUB_TOM;5,433;5,405;5,4462;5,42;1086;492191583,4;5,4311
26.06.2014;CNYRUB_TOM;5,415;5,4099;5,4307;5,4212;1086;522211138;5,4205
27.06.2014;CNYRUB_TOM;5,418;5,398;5,4331;5,4002;1141;652275677,5;5,413
30.06.2014;CNYRUB_TOM;5,4436;5,4436;5,4845;5,48;1067;533808136,4;5,4647
01.07.2014;CNYRUB_TOM;5,5171;5,507;5,5306;5,5235;1059;523680050,4;5,52
02.07.2014;CNYRUB_TOM;5,525;5,5004;5,526;5,5205;1059;492716421,3;5,5128
03.07.2014;CNYRUB_TOM;5,494;5,494;5,515;5,5099;1080;505801148,4;5,5055
04.07.2014;CNYRUB_TOM;5,5241;5,5241;5,5486;5,5435;1082;504974417,8;5,5356
07.07.2014;CNYRUB_TOM;5,5732;5,563;5,5807;5,57;1055;474189459,8;5,5721
08.07.2014;CNYRUB_TOM;5,5592;5,455;5,5609;5,5212;1083;500996557,8;5,5327
09.07.2014;CNYRUB_TOM;5,501;5,4891;5,5064;5,4975;1063;466474949,8;5,4983
10.07.2014;CNYRUB_TOM;5,45;5,449;5,4984;5,4854;1060;496060236,7;5,4779
11.07.2014;CNYRUB_TOM;5,485;5,4773;5,5137;5,5059;1108;486723758,6;5,4916
14.07.2014;CNYRUB_TOM;5,525;5,5122;5,5336;5,5303;1050;457781491,1;5,5267
15.07.2014;CNYRUB_TOM;5,53;5,5177;5,5373;5,5285;1094;1053248338;5,5317
16.07.2014;CNYRUB_TOM;5,5326;5,5275;5,549;5,5439;1090;525896167;5,5376
17.07.2014;CNYRUB_TOM;5,5967;5,5899;5,6506;5,6285;1075;585758082,6;5,6233
18.07.2014;CNYRUB_TOM;5,6714;5,6364;5,6775;5,654;1074;505494585,9;5,6553
21.07.2014;CNYRUB_TOM;5,6644;5,642;5,6661;5,664;1075;476186419,4;5,6572
22.07.2014;CNYRUB_TOM;5,6405;5,6177;5,6565;5,6233;1084;525714972,5;5,6393
23.07.2014;CNYRUB_TOM;5,619;5,6066;5,6388;5,6275;1078;538415038,7;5,6204
24.07.2014;CNYRUB_TOM;5,654;5,6392;5,6777;5,647;1092;509338558;5,657
25.07.2014;CNYRUB_TOM;5,66;5,6522;5,6791;5,6717;1069;561692456,9;5,6649
28.07.2014;CNYRUB_TOM;5,704;5,704;5,7406;5,7352;1069;486840957,8;5,7207
29.07.2014;CNYRUB_TOM;5,7643;5,7559;5,7859;5,7693;1079;537221313,6;5,7697
30.07.2014;CNYRUB_TOM;5,797;5,7557;5,797;5,7577;1079;569705944,1;5,7738
31.07.2014;CNYRUB_TOM;5,7376;5,7331;5,77;5,763;1070;748154594,4;5,7458
01.08.2014;CNYRUB_TOM;5,7827;5,7733;5,7982;5,796;1078;515682028,2;5,784
04.08.2014;CNYRUB_TOM;5,764;5,764;5,7999;5,7947;1082;513015872,4;5,7828
05.08.2014;CNYRUB_TOM;5,789;5,789;5,8155;5,8109;1071;506444238,2;5,8029
06.08.2014;CNYRUB_TOM;5,8515;5,8472;5,8834;5,865;1053;511935111,5;5,8676
07.08.2014;CNYRUB_TOM;5,8789;5,8709;5,9082;5,899;1063;724136133;5,8823
08.08.2014;CNYRUB_TOM;5,9104;5,88;5,9345;5,9;1083;489523041,1;5,9177
11.08.2014;CNYRUB_TOM;5,8618;5,8441;5,881;5,8536;1070;538494915,4;5,8646
12.08.2014;CNYRUB_TOM;5,8593;5,8541;5,8706;5,8605;1073;499762398,7;5,8611
13.08.2014;CNYRUB_TOM;5,8822;5,85;5,8941;5,85;1071;493315007,7;5,8827
14.08.2014;CNYRUB_TOM;5,8503;5,8242;5,8648;5,831;1063;514136079,6;5,8523
15.08.2014;CNYRUB_TOM;5,8684;5,8382;5,8697;5,8495;1146;561707426,5;5,8557
18.08.2014;CNYRUB_TOM;5,8664;5,863;5,884;5,8787;536;528760891,2;5,8711
19.08.2014;CNYRUB_TOM;5,88;5,8776;6,009;5,8867;1098;532776673,1;5,8878
20.08.2014;CNYRUB_TOM;5,8939;5,8922;5,9785;5,91;1099;534992191,1;5,9025
21.08.2014;CNYRUB_TOM;5,904;5,897;5,9094;5,897;1113;796576405,7;5,9036
22.08.2014;CNYRUB_TOM;5,843;5,8362;5,9077;5,88;1111;665231933,1;5,8648
25.08.2014;CNYRUB_TOM;5,8701;5,8533;5,989;5,8738;1094;810378064,7;5,8723
26.08.2014;CNYRUB_TOM;5,8716;5,8644;5,8798;5,8768;1092;492684137,6;5,874
27.08.2014;CNYRUB_TOM;5,8785;5,8546;5,8847;5,8636;1085;494187966,8;5,8738
28.08.2014;CNYRUB_TOM;5,9035;5,8971;5,9823;5,9783;1146;1663020550;5,9215
29.08.2014;CNYRUB_TOM;5,995;5,9889;6,021;6,0131;1112;546446455,7;6,0052
01.09.2014;CNYRUB_TOM;6,035;6,035;6,106;6,0661;1115;1122574704;6,0822
02.09.2014;CNYRUB_TOM;6,08;6,0578;6,0956;6,0874;1109;554438880,3;6,0794
03.09.2014;CNYRUB_TOM;6,079;5,9731;6,0812;5,9731;1201;1367950564;6,0443
04.09.2014;CNYRUB_TOM;5,9937;5,9787;6,0401;5,9992;1128;867356833,2;6,0029
05.09.2014;CNYRUB_TOM;6,0151;5,9684;6,0722;6,0704;1064;529898383,8;6,0087
08.09.2014;CNYRUB_TOM;6,048;6,0119;6,0772;6,0597;1100;530370626,1;6,0477
09.09.2014;CNYRUB_TOM;6,04;6,0264;6,0515;6,041;1101;520313565,4;6,0411
10.09.2014;CNYRUB_TOM;6,0575;6,05;6,0992;6,0904;1108;552817421,6;6,0677
11.09.2014;CNYRUB_TOM;6,0796;6,065;6,1431;6,115;1156;1943733578;6,0965
12.09.2014;CNYRUB_TOM;6,1414;6,1302;6,1802;6,1753;1116;1240764332;6,1382
15.09.2014;CNYRUB_TOM;6,1775;6,1632;6,3128;6,3128;1170;2604667172;6,1819
16.09.2014;CNYRUB_TOM;6,2474;6,0681;6,3314;6,2728;1256;6697857192;6,2796
17.09.2014;CNYRUB_TOM;6,27;6,2171;6,2729;6,2341;1193;3470491527;6,2389
18.09.2014;CNYRUB_TOM;6,2596;6,0815;6,3863;6,3863;1192;2739174631;6,2508
19.09.2014;CNYRUB_TOM;6,2546;6,107;6,3435;6,271;1106;567979496;6,2594
22.09.2014;CNYRUB_TOM;6,2565;6,2147;6,3039;6,2809;1116;552668812,7;6,2804
23.09.2014;CNYRUB_TOM;6,2891;6,2698;6,3917;6,28;1105;529953369;6,2843
24.09.2014;CNYRUB_TOM;6,267;6,1588;6,267;6,2395;1125;564517444;6,244
25.09.2014;CNYRUB_TOM;6,2196;6,1803;6,3484;6,2678;1141;1891851647;6,2458
26.09.2014;CNYRUB_TOM;6,301;6,3;6,3693;6,345;1069;2469698682;6,3147
29.09.2014;CNYRUB_TOM;6,3929;6,392;6,45;6,405;67;4568753049;6,4035
30.09.2014;CNYRUB_TOM;6,3887;6,3012;6,4025;6,3866;1012;572499151,5;6,3829
01.10.2014;CNYRUB_TOM;6,43;6,3304;6,5139;6,4135;1109;587113404,4;6,4237
02.10.2014;CNYRUB_TOM;6,425;6,4065;6,4394;6,43;1102;551861353,4;6,4284
03.10.2014;CNYRUB_TOM;6,445;6,4413;6,4939;6,4867;1057;529809992,4;6,459
06.10.2014;CNYRUB_TOM;6,5045;6,4644;6,505;6,505;1128;565343959,8;6,4896
07.10.2014;CNYRUB_TOM;6,46;6,454;6,5132;6,4832;1080;677697093,7;6,4813
08.10.2014;CNYRUB_TOM;6,5046;6,5042;6,5155;6,513;1094;1094808103;6,5104
09.10.2014;CNYRUB_TOM;6,5182;6,4895;6,529;6,529;1133;595893514,2;6,5107
10.10.2014;CNYRUB_TOM;6,5492;6,5468;6,6464;6,571;1155;2156811110;6,5651
13.10.2014;CNYRUB_TOM;6,565;6,5;6,647;6,647;1081;3440177665;6,5812
14.10.2014;CNYRUB_TOM;6,607;6,6;6,7015;6,645;1121;5309996388;6,6174
15.10.2014;CNYRUB_TOM;6,6799;6,5516;6,6972;6,62;1069;5300186281;6,6804
16.10.2014;CNYRUB_TOM;6,64;6,6376;6,7954;6,7954;1128;8557347312;6,6499
17.10.2014;CNYRUB_TOM;6,6586;6,6435;6,72;6,6435;113;8159847840;6,6926
20.10.2014;CNYRUB_TOM;6,666;6,65;6,7065;6,6963;1164;7779124951;6,6711
21.10.2014;CNYRUB_TOM;6,6946;6,6768;6,7062;6,69;1106;670515400,6;6,6945
22.10.2014;CNYRUB_TOM;6,6824;6,6761;6,7493;6,73;1100;572543825,2;6,6999
23.10.2014;CNYRUB_TOM;6,7755;6,7667;6,8394;6,83;1130;8213190600;6,7822
24.10.2014;CNYRUB_TOM;6,8;6,8;6,8708;6,8546;1122;6315812132;6,8331
27.10.2014;CNYRUB_TOM;6,8515;6,8448;6,9199;6,9079;1149;7461773593;6,8583
28.10.2014;CNYRUB_TOM;6,933;6,925;6,9669;6,9394;1121;1251371093;6,9443
29.10.2014;CNYRUB_TOM;6,978;6,9688;7,0244;7,0133;1097;620860704;7,0021
30.10.2014;CNYRUB_TOM;7,093;6,7935;7,1155;6,8378;1063;989246451,8;7,0228
31.10.2014;CNYRUB_TOM;6,8319;6,8115;7,0372;7,0231;1055;603354566,4;6,911
03.11.2014;CNYRUB_TOM;7,0899;7,0641;7,1293;7,08;871;578700935,7;7,089
05.11.2014;CNYRUB_TOM;7,263;7,1929;7,307;7,307;849;704198875,2;7,2572
06.11.2014;CNYRUB_TOM;7,363;7,1838;7,539;7,539;92;136165271,1;7,4011
07.11.2014;CNYRUB_TOM;7,762;7,5233;7,857;7,575;74;53934982,5;7,766
10.11.2014;CNYRUB_TOM;7,505;7,21;8;7,5199;94;83628446,1;7,4702
11.11.2014;CNYRUB_TOM;7,4844;7,475;7,715;7,4999;114;154801541;7,5583
12.11.2014;CNYRUB_TOM;7,5543;7,3724;7,7647;7,6;115;191917486,7;7,5555
13.11.2014;CNYRUB_TOM;7,5161;7,3359;7,7904;7,5862;83;87766303,8;7,531
14.11.2014;CNYRUB_TOM;7,7015;7,3772;7,83;7,83;90;105810532,8;7,7195
17.11.2014;CNYRUB_TOM;7,7069;7,5351;7,97;7,7219;92;95496238,4;7,7312
18.11.2014;CNYRUB_TOM;7,714;7,6102;7,74;7,74;103;125748222,5;7,6718
19.11.2014;CNYRUB_TOM;7,6845;7,5083;7,74;7,652;119;381340368,5;7,6648
20.11.2014;CNYRUB_TOM;7,6283;7,57;7,7912;7,639;111;143316561;7,624
21.11.2014;CNYRUB_TOM;7,5053;7,34;7,5825;7,44;135;186150020,4;7,466
24.11.2014;CNYRUB_TOM;7,362;7,2158;7,3971;7,35;99;152529512;7,2935
25.11.2014;CNYRUB_TOM;7,285;7,2639;7,509;7,509;127;6480956968;7,2995
26.11.2014;CNYRUB_TOM;7,553;7,5171;7,6349;7,62;95;2190745638;7,5413
27.11.2014;CNYRUB_TOM;7,72;7,59;7,9;7,8688;108;470058607;7,7583
28.11.2014;CNYRUB_TOM;8,0778;7,9994;8,18;8;41;260313565,9;8,0183
01.12.2014;CNYRUB_TOM;8,4572;8,3674;8,6763;8,4;58;2749655169;8,3986
02.12.2014;CNYRUB_TOM;8,245;8,2263;8,84;8,84;719;978974765,3;8,5569
03.12.2014;CNYRUB_TOM;8,7298;8,6137;8,9281;8,707;667;1138372213;8,8043
04.12.2014;CNYRUB_TOM;8,55;8,541;8,7978;8,7978;834;915551838,6;8,6481
05.12.2014;CNYRUB_TOM;8,75;8,5915;8,78;8,68;818;982063078,8;8,6982
08.12.2014;CNYRUB_TOM;8,65;8,6301;8,7166;8,6746;911;1004760585;8,6722
09.12.2014;CNYRUB_TOM;8,76;8,725;8,91;8,91;845;3005747774;8,7563
10.12.2014;CNYRUB_TOM;8,76;8,7448;8,8184;8,7803;853;1680159138;8,7821
11.12.2014;CNYRUB_TOM;8,8562;8,8169;8,9418;8,9132;848;953366897,6;8,882
12.12.2014;CNYRUB_TOM;9;9;9,3692;9,23;798;1004122502;9,2613
15.12.2014;CNYRUB_TOM;9,3;9,3;9,8626;9,77;886;1119655816;9,5102
16.12.2014;CNYRUB_TOM;9,523;9,523;10,75;10,75;26;26629758,9;10,0037
17.12.2014;CNYRUB_TOM;11,25;9,9;11,25;10,9;59;65280175,8;10,8873
18.12.2014;CNYRUB_TOM;9,55;9,4;11,25;9,6;72;58879435,5;9,8181
19.12.2014;CNYRUB_TOM;10,63;9,44;10,63;9,44;832;1089244212;9,6717
22.12.2014;CNYRUB_TOM;9;8,7559;9,2236;8,8;842;992232876,3;9,0934
23.12.2014;CNYRUB_TOM;8,732;8,645;9,2;8,82;1177;1569746059;8,8323
24.12.2014;CNYRUB_TOM;8,8028;8,6601;8,8549;8,73;695;995998221,7;8,751
25.12.2014;CNYRUB_TOM;8,55;8,369;8,84;8,84;881;953959097,2;8,4928
26.12.2014;CNYRUB_TOM;8,42;8,2192;8,7478;8,719;1242;1022418084;8,4551
29.12.2014;CNYRUB_TOM;9,0229;8,49;9,5;9,2501;1228;1146523215;9,0399
30.12.2014;CNYRUB_TOM;9,1599;8,5085;10,932;10,9167;1183;1015661558;9,195
05.01.2015;CNYRUB_TOM;10,9166;9,5408;10,9166;10,916;6;177326,1;10,4309
06.01.2015;CNYRUB_TOM;11,99;10,3037;11,99;10,3434;12;247862,9;10,7766
08.01.2015;CNYRUB_TOM;10,3923;10,39;10,3923;10,39;2;207813,8;10,3907
09.01.2015;CNYRUB_TOM;10,7899;10,7899;10,7899;10,7899;1;10789,9;10,7899
12.01.2015;CNYRUB_TOM;10,1221;10,001;10,2499;10,2499;1218;1189448749;10,1244
13.01.2015;CNYRUB_TOM;10,36;10,36;10,708;10,502;1214;1142287035;10,4782
14.01.2015;CNYRUB_TOM;10,67;10,4263;11;10,4263;1188;1130691196;10,6667
15.01.2015;CNYRUB_TOM;10,4645;10,0767;10,637;10,4;1238;1133321109;10,5266
16.01.2015;CNYRUB_TOM;10,508;10,2841;10,5147;10,49;1207;1116931674;10,4838
19.01.2015;CNYRUB_TOM;10,45;10,3;10,5715;10,5715;1199;1082341335;10,4165
20.01.2015;CNYRUB_TOM;10,457;10,4232;10,52;10,52;1185;1082236949;10,4685
21.01.2015;CNYRUB_TOM;10,519;10,3372;10,6271;10,3897;1248;1126303251;10,5762
22.01.2015;CNYRUB_TOM;10,512;10,347;10,5685;10,3747;1188;1089370089;10,5311
23.01.2015;CNYRUB_TOM;10,12;10,12;10,344;10,278;1234;1100726759;10,204
26.01.2015;CNYRUB_TOM;10,4485;10,4421;10,5367;10,5367;1235;1121972315;10,4974
27.01.2015;CNYRUB_TOM;10,7;10,5001;10,9137;10,5401;1217;1149197405;10,8481
28.01.2015;CNYRUB_TOM;10,7019;10,6902;10,8669;10,8669;1269;1139572552;10,7691
29.01.2015;CNYRUB_TOM;11,1516;10,9011;11,7451;11,2;1209;1215334596;11,0253
30.01.2015;CNYRUB_TOM;11,023;10,9978;11,4326;11,22;1244;1243056305;11,0748
02.02.2015;CNYRUB_TOM;11,0881;10,93;11,2843;10,95;1271;1321037467;11,158
03.02.2015;CNYRUB_TOM;10,77;10,4938;11,0152;10,6;1265;1242079836;10,725
04.02.2015;CNYRUB_TOM;10,373;10,3349;11,0418;11,0418;1218;1130943429;10,5236
05.02.2015;CNYRUB_TOM;10,98;10,6;11,1496;11,028;1243;1194937163;10,9176
06.02.2015;CNYRUB_TOM;10,5916;10,5123;10,9802;10,9802;1210;1089756010;10,571
09.02.2015;CNYRUB_TOM;10,615;10,42;10,9399;10,5049;1243;1127750916;10,4983
10.02.2015;CNYRUB_TOM;10,45;10,4169;10,75;10,75;1244;1163302379;10,514
11.02.2015;CNYRUB_TOM;10,565;10,5;10,6466;10,5;1231;1092764602;10,5932
12.02.2015;CNYRUB_TOM;10,4641;10,3476;10,7397;10,71;1213;1178165912;10,5502
13.02.2015;CNYRUB_TOM;10,37;10,1474;10,5136;10,2118;1241;1108747316;10,4111
16.02.2015;CNYRUB_TOM;10,1454;9,8955;10,3831;9,92;1224;1046390456;9,9978
17.02.2015;CNYRUB_TOM;9,3499;9,3499;10,4997;10,0823;1191;1093958767;9,9928
18.02.2015;CNYRUB_TOM;10,32;9,72;10,32;10;1232;1036831856;9,9692
19.02.2015;CNYRUB_TOM;9,905;9,8475;9,9999;9,9999;1206;1009798275;9,906
20.02.2015;CNYRUB_TOM;9,833;9,7951;9,9206;9,82;1191;1014248300;9,8527
24.02.2015;CNYRUB_TOM;10,0012;10;10,1609;10;1208;1041944633;10,0743
25.02.2015;CNYRUB_TOM;10,0119;9,8443;10,0119;9,92;1245;1174914872;9,961
26.02.2015;CNYRUB_TOM;9,6871;9,5438;9,71;9,71;1225;1024228818;9,659
27.02.2015;CNYRUB_TOM;9,7941;9,6808;9,83;9,83;1244;2720279401;9,745
02.03.2015;CNYRUB_TOM;9,8717;9,7606;10,039;9,88;433;4342096449;9,911
03.03.2015;CNYRUB_TOM;9,939;9,8798;9,9467;9,9262;277;1429591838;9,9241
04.03.2015;CNYRUB_TOM;9,88;9,73;9,88;9,86;229;1135712172;9,8447
05.03.2015;CNYRUB_TOM;9,88;9,68;9,88;9,68;256;1256679911;9,8396
06.03.2015;CNYRUB_TOM;9,593;9,4527;9,6116;9,5;237;1112623217;9,5345
10.03.2015;CNYRUB_TOM;9,69;9,59;9,9076;9,83;289;1248797360;9,658
11.03.2015;CNYRUB_TOM;9,9309;9,8912;10,0555;9,8912;282;1379139852;10,0068
12.03.2015;CNYRUB_TOM;9,7508;9,6412;9,765;9,765;272;1268568946;9,7136
13.03.2015;CNYRUB_TOM;9,8152;9,68;9,8152;9,81;277;1332473376;9,7699
16.03.2015;CNYRUB_TOM;9,9374;9,8689;9,9852;9,9785;344;1695418212;9,9036
17.03.2015;CNYRUB_TOM;9,906;9,8;9,9211;9,809;261;1130920739;9,8632
18.03.2015;CNYRUB_TOM;9,812;9,52;9,863;9,52;288;1235704639;9,817
19.03.2015;CNYRUB_TOM;9,587;9,5656;9,8795;9,6875;264;1251305949;9,6635
20.03.2015;CNYRUB_TOM;9,6879;9,5563;9,755;9,5563;298;1448258892;9,6703
23.03.2015;CNYRUB_TOM;9,535;9,4633;9,6385;9,5327;244;1048070371;9,5917
24.03.2015;CNYRUB_TOM;9,475;9,2609;9,4957;9,3219;251;1110776036;9,4416
25.03.2015;CNYRUB_TOM;9,3214;9,1136;9,3214;9,215;310;1202003694;9,1725
26.03.2015;CNYRUB_TOM;9,0775;9,0299;9,248;9,248;288;1162186308;9,0916
27.03.2015;CNYRUB_TOM;9,5489;9,1996;9,5489;9,29;263;1091899192;9,2727
30.03.2015;CNYRUB_TOM;9,41;9,2968;9,4489;9,2968;271;1100080449;9,367
31.03.2015;CNYRUB_TOM;9,3174;9,2515;9,392;9,3731;256;1172951357;9,3021
01.04.2015;CNYRUB_TOM;9,3799;9,27;9,4367;9,27;279;1315201029;9,4124
02.04.2015;CNYRUB_TOM;9,2359;9,1;9,2407;9,1;245;1005507897;9,1795
03.04.2015;CNYRUB_TOM;9,0947;9,0947;9,4016;9,1519;254;1075954236;9,1936
06.04.2015;CNYRUB_TOM;9,1175;8,9879;9,1456;8,9879;241;996285780,5;9,1092
07.04.2015;CNYRUB_TOM;8,9706;8,879;8,9928;8,8887;272;1062358241;8,9462
08.04.2015;CNYRUB_TOM;8,798;8,6069;8,798;8,6459;291;1016134735;8,6907
09.04.2015;CNYRUB_TOM;8,5581;8,2078;8,5581;8,45;338;1488110617;8,4412
10.04.2015;CNYRUB_TOM;8,2563;8,1059;8,7;8,7;308;1143831822;8,1908
13.04.2015;CNYRUB_TOM;8,5099;8,3395;8,5349;8,5;325;1742168444;8,4435
14.04.2015;CNYRUB_TOM;8,33;8,2926;8,4034;8,3428;252;1005122782;8,361
15.04.2015;CNYRUB_TOM;8,151;8,1145;8,325;8,1999;246;935498278,8;8,144
16.04.2015;CNYRUB_TOM;8,0469;7,9925;8,12;8,0521;254;927517530,4;8,036
17.04.2015;CNYRUB_TOM;8,0794;8,0794;8,5;8,41;282;942579601,2;8,1892
20.04.2015;CNYRUB_TOM;8,2944;8,2762;8,684;8,58;264;987106243,2;8,3338
21.04.2015;CNYRUB_TOM;8,5599;8,5599;8,7301;8,59;272;1061146600;8,6814
22.04.2015;CNYRUB_TOM;8,68;8,4205;8,685;8,4205;296;1021296711;8,6445
23.04.2015;CNYRUB_TOM;8,361;8,1808;8,361;8,1808;263;1011397026;8,321
24.04.2015;CNYRUB_TOM;8,1399;8,0813;8,3168;8,29;270;1008486499;8,1475
27.04.2015;CNYRUB_TOM;8,2245;8,19;8,3536;8,3309;285;1017490741;8,2861
28.04.2015;CNYRUB_TOM;8,44;8,25;8,4468;8,25;288;1052979433;8,4035
29.04.2015;CNYRUB_TOM;8,3474;8,2;8,3574;8,2;277;958737130,3;8,3333
30.04.2015;CNYRUB_TOM;8,25;8,2084;8,4;8,32;279;972884553,7;8,2584
05.05.2015;CNYRUB_TOM;8,383;8,134;8,425;8,134;269;987349363,7;8,3075
06.05.2015;CNYRUB_TOM;8,0666;8,03;8,118;8,118;310;935063515,3;8,0614
07.05.2015;CNYRUB_TOM;8,1761;8,0861;8,1948;8,0913;300;968936912,4;8,1312
08.05.2015;CNYRUB_TOM;8,1952;8,15;8,254;8,2132;279;958352550,4;8,1886
12.05.2015;CNYRUB_TOM;8,2165;8,06;8,2175;8,06;251;898975430,1;8,1747
13.05.2015;CNYRUB_TOM;7,995;7,89;8,01;7,9335;290;917649672,6;7,9825
14.05.2015;CNYRUB_TOM;8,0564;8,0102;8,1216;8,0798;285;934487827,6;8,0546
15.05.2015;CNYRUB_TOM;8,055;7,978;8,0898;7,978;288;923581613,3;8,0716
18.05.2015;CNYRUB_TOM;7,9;7,8939;8,1994;7,9021;293;906887538,1;7,9316
19.05.2015;CNYRUB_TOM;7,9249;7,8971;8;7,9862;275;948290596,2;7,944
20.05.2015;CNYRUB_TOM;8,0125;7,9904;8,0816;8,0205;282;952358529,6;8,0503
21.05.2015;CNYRUB_TOM;8,0433;7,9938;8,1459;8,0461;289;927090464;8,0424
22.05.2015;CNYRUB_TOM;8,03;8,0107;8,079;8,0555;246;916200155;8,0498
25.05.2015;CNYRUB_TOM;8,0345;8,0238;8,0672;8,06;243;912497466;8,0373
26.05.2015;CNYRUB_TOM;8,1016;8,0899;8,1993;8,1993;271;925790667;8,1151
27.05.2015;CNYRUB_TOM;8,201;8,1729;8,3859;8,346;303;940968732,9;8,2491
28.05.2015;CNYRUB_TOM;8,38;8,38;8,538;8,517;287;1005135312;8,4328
29.05.2015;CNYRUB_TOM;8,51;8,4129;8,5688;8,4509;275;986193841,1;8,5154
01.06.2015;CNYRUB_TOM;8,4899;8,4899;8,6304;8,63;283;1010479080;8,5875
02.06.2015;CNYRUB_TOM;8,648;8,5455;8,648;8,585;312;1018292164;8,5977
03.06.2015;CNYRUB_TOM;8,54;8,54;8,766;8,7508;333;1027524522;8,5762
04.06.2015;CNYRUB_TOM;8,8432;8,82;9,09;9,09;265;952637237,2;8,87
05.06.2015;CNYRUB_TOM;9,12;8,9537;9,188;9,1168;264;1071367366;9,0373
08.06.2015;CNYRUB_TOM;8,98;8,9661;9,0802;9,0361;278;1042404927;9,043
09.06.2015;CNYRUB_TOM;8,9547;8,9547;9,0301;8,9564;255;1142580154;9,0066
10.06.2015;CNYRUB_TOM;8,8901;8,6773;8,8901;8,6773;268;1045127452;8,7977
11.06.2015;CNYRUB_TOM;8,7555;8,5501;8,9843;8,8279;276;1088779715;8,7961
15.06.2015;CNYRUB_TOM;8,905;8,772;8,925;8,7981;263;1051684624;8,8745
16.06.2015;CNYRUB_TOM;8,75;8,65;8,7534;8,67;272;1034473765;8,7103
17.06.2015;CNYRUB_TOM;8,62;8,62;8,7491;8,685;257;971502259,4;8,7026
18.06.2015;CNYRUB_TOM;8,68;8,5474;8,68;8,605;273;1043147634;8,6042
19.06.2015;CNYRUB_TOM;8,6116;8,604;8,7541;8,7476;251;1010976626;8,6989
22.06.2015;CNYRUB_TOM;8,6634;8,6001;8,7162;8,6835;265;985627378,7;8,641
23.06.2015;CNYRUB_TOM;8,7027;8,66;8,844;8,6999;290;1075641859;8,7626
24.06.2015;CNYRUB_TOM;8,6584;8,6584;8,821;8,8095;267;1053685341;8,7351
25.06.2015;CNYRUB_TOM;8,8091;8,7796;8,85;8,8091;276;1199560501;8,7988
26.06.2015;CNYRUB_TOM;8,8299;8,813;8,9027;8,8732;283;1092613260;8,852
29.06.2015;CNYRUB_TOM;8,937;8,9;8,9656;8,962;260;1029190715;8,9345
30.06.2015;CNYRUB_TOM;8,9999;8,89;9,0304;8,9135;256;983620283,5;8,9846
01.07.2015;CNYRUB_TOM;8,9662;8,91;8,996;8,996;259;1006858304;8,9344
02.07.2015;CNYRUB_TOM;9,001;8,9292;9,0092;8,95;273;1047543634;8,9751
03.07.2015;CNYRUB_TOM;8,9649;8,9328;9;8,9891;253;1015756805;8,9726
06.07.2015;CNYRUB_TOM;9,0789;9,06;9,15;9,15;261;1027081146;9,0903
07.07.2015;CNYRUB_TOM;9,2;9,09;9,3492;9,09;262;1011574864;9,2013
08.07.2015;CNYRUB_TOM;9,19;9,153;9,264;9,264;367;1509144320;9,1902
09.07.2015;CNYRUB_TOM;9,1531;9,1213;9,2228;9,2228;267;1344217304;9,184
10.07.2015;CNYRUB_TOM;9,1239;9,0713;9,1527;9,0898;247;1289241038;9,1268
13.07.2015;CNYRUB_TOM;9,1257;9,0801;9,177;9,0801;267;1953124672;9,1205
14.07.2015;CNYRUB_TOM;9,1848;9,09;9,1848;9,09;297;3714496838;9,17
15.07.2015;CNYRUB_TOM;9,1037;9,1018;9,1512;9,1512;228;1228796662;9,1227
16.07.2015;CNYRUB_TOM;9,1734;9,1012;9,1797;9,1155;270;2493292329;9,1634
17.07.2015;CNYRUB_TOM;9,1595;9,1274;9,1833;9,1796;249;1066022082;9,1459
20.07.2015;CNYRUB_TOM;9,167;9,129;9,183;9,1668;292;989842743,4;9,1566
21.07.2015;CNYRUB_TOM;9,1652;9,1638;9,1995;9,1716;249;1131929731;9,1779
22.07.2015;CNYRUB_TOM;9,1829;9,1749;9,215;9,215;243;1055866178;9,1884
23.07.2015;CNYRUB_TOM;9,234;9,2198;9,3233;9,3233;246;1119541847;9,2355
24.07.2015;CNYRUB_TOM;9,3364;9,3121;9,4454;9,3897;330;3686176038;9,3434
27.07.2015;CNYRUB_TOM;9,4329;9,413;9,6187;9,555;313;4723680667;9,4612
28.07.2015;CNYRUB_TOM;9,6376;9,6245;9,7555;9,6469;341;2296772370;9,6956
29.07.2015;CNYRUB_TOM;9,564;9,465;9,6573;9,4656;336;1546323504;9,6176
30.07.2015;CNYRUB_TOM;9,5045;9,4663;9,6999;9,5191;387;3638897365;9,4922
31.07.2015;CNYRUB_TOM;9,6874;9,6723;9,907;9,907;349;3879431955;9,7091
03.08.2015;CNYRUB_TOM;10,0354;10,0008;10,235;10,2061;277;1216336511;10,0591
04.08.2015;CNYRUB_TOM;10,1604;10,0601;10,1764;10,1428;299;1898689566;10,1168
05.08.2015;CNYRUB_TOM;10,07;10,0306;10,25;10,2115;334;3527890442;10,0938
