Date,Open,High,Low,Close,Adj Close,Volume
2015-03-30,124.050003,126.400002,124.000000,126.370003,120.097023,47099700
2015-03-31,126.089996,126.489998,124.360001,124.430000,118.253304,42090600
2015-04-01,124.820000,125.120003,123.099998,124.250000,118.082253,40621400
2015-04-02,125.029999,125.559998,124.190002,125.320000,119.099136,32220100
2015-04-06,124.470001,127.510002,124.330002,127.349998,121.028358,37194000
2015-04-07,127.639999,128.119995,125.980003,126.010002,119.754898,35012300
2015-04-08,125.849998,126.400002,124.970001,125.599998,119.365242,37329200
2015-04-09,125.849998,126.580002,124.660004,126.559998,120.277580,32484000
2015-04-10,125.949997,127.209999,125.260002,127.099998,120.790779,40188000
2015-04-13,128.369995,128.570007,126.610001,126.849998,120.553192,36365100
2015-04-14,127.000000,127.290001,125.910004,126.300003,120.030495,25524600
2015-04-15,126.410004,127.129997,126.010002,126.779999,120.486656,28970400
2015-04-16,126.279999,127.099998,126.110001,126.169998,119.906937,28369000
2015-04-17,125.550003,126.139999,124.459999,124.750000,118.557426,51957000
2015-04-20,125.570000,128.119995,125.169998,127.599998,121.265953,47054300
2015-04-21,128.100006,128.199997,126.669998,126.910004,120.610222,32435100
2015-04-22,126.989998,128.869995,126.320000,128.619995,122.235329,37654500
2015-04-23,128.300003,130.419998,128.139999,129.669998,123.233200,45770900
2015-04-24,130.490005,130.630005,129.229996,130.279999,123.812904,44525900
2015-04-27,132.309998,133.130005,131.149994,132.649994,126.065269,96954200
2015-04-28,134.460007,134.539993,129.570007,130.559998,124.079025,118924000
2015-04-29,130.160004,131.589996,128.300003,128.639999,122.254333,63386100
2015-04-30,128.639999,128.639999,124.580002,125.150002,118.937569,83195400
2015-05-01,126.099998,130.130005,125.300003,128.949997,122.548935,58512600
2015-05-04,129.500000,130.570007,128.259995,128.699997,122.311356,50988300
2015-05-05,128.149994,128.449997,125.779999,125.800003,119.555305,49271400
2015-05-06,126.559998,126.750000,123.360001,125.010002,118.804520,72141000
2015-05-07,124.769997,126.080002,124.019997,125.260002,119.539360,43940900
2015-05-08,126.680000,127.620003,126.110001,127.620003,121.791595,55550400
2015-05-11,127.389999,127.559998,125.629997,126.320000,120.550941,42035800
2015-05-12,125.599998,126.879997,124.820000,125.870003,120.121506,48160000
2015-05-13,126.150002,127.190002,125.870003,126.010002,120.255112,34694200
2015-05-14,127.410004,128.949997,127.160004,128.949997,123.060837,45203500
2015-05-15,129.070007,129.490005,128.210007,128.770004,122.889061,38208000
2015-05-18,128.380005,130.720001,128.360001,130.190002,124.244225,50882900
2015-05-19,130.690002,130.880005,129.639999,130.070007,124.129684,44633200
2015-05-20,130.000000,130.979996,129.339996,130.059998,124.120140,36454900
2015-05-21,130.070007,131.630005,129.830002,131.389999,125.389404,39730400
2015-05-22,131.600006,132.970001,131.399994,132.539993,126.486870,45596000
2015-05-26,132.600006,132.910004,129.119995,129.619995,123.700233,70697600
2015-05-27,130.339996,132.259995,130.050003,132.039993,126.009720,45833200
2015-05-28,131.860001,131.949997,131.100006,131.779999,125.761581,30733300
2015-05-29,131.229996,131.449997,129.899994,130.279999,124.330093,50884500
2015-06-01,130.279999,131.389999,130.050003,130.539993,124.578217,32112800
2015-06-02,129.860001,130.660004,129.320007,129.960007,124.024727,33667600
2015-06-03,130.660004,130.940002,129.899994,130.119995,124.177399,30889400
2015-06-04,129.580002,130.580002,128.910004,129.360001,123.452118,38450100
2015-06-05,129.500000,129.690002,128.360001,128.649994,122.774544,35626800
2015-06-08,128.899994,129.210007,126.830002,127.800003,121.963356,52674800
2015-06-09,126.699997,128.080002,125.620003,127.419998,121.600708,56075400
2015-06-10,127.919998,129.339996,127.849998,128.880005,122.994041,39087300
2015-06-11,129.179993,130.179993,128.479996,128.589996,122.717262,35390900
2015-06-12,128.190002,128.330002,127.110001,127.169998,121.362137,36886200
2015-06-15,126.099998,127.239998,125.709999,126.919998,121.123550,43988900
2015-06-16,127.029999,127.849998,126.370003,127.599998,121.772491,31494100
2015-06-17,127.720001,127.879997,126.739998,127.300003,121.486191,32918100
2015-06-18,127.230003,128.309998,127.220001,127.879997,122.039688,35407200
2015-06-19,127.709999,127.820000,126.400002,126.599998,120.818161,54716900
2015-06-22,127.489998,128.059998,127.080002,127.610001,121.782036,34039300
2015-06-23,127.480003,127.610001,126.879997,127.029999,121.228523,30268900
2015-06-24,127.209999,129.800003,127.120003,128.110001,122.259201,55280900
2015-06-25,128.860001,129.199997,127.500000,127.500000,121.677055,31938100
2015-06-26,127.669998,127.989998,126.510002,126.750000,120.961311,44066800
2015-06-29,125.459999,126.470001,124.480003,124.529999,118.842690,49161400
2015-06-30,125.570000,126.120003,124.860001,125.430000,119.701591,44370700
2015-07-01,126.900002,126.940002,125.989998,126.599998,120.818161,30238800
2015-07-02,126.430000,126.690002,125.769997,126.440002,120.665459,27211000
2015-07-06,124.940002,126.230003,124.849998,126.000000,120.245567,28060400
2015-07-07,125.889999,126.150002,123.769997,125.690002,119.949722,46946800
2015-07-08,124.480003,124.639999,122.540001,122.570000,116.972214,60761600
2015-07-09,123.849998,124.059998,119.220001,120.070000,114.586388,77821600
2015-07-10,121.940002,123.849998,121.209999,123.279999,117.649788,61354500
2015-07-13,125.029999,125.760002,124.320000,125.660004,119.921097,41440500
2015-07-14,126.040001,126.370003,125.040001,125.610001,119.873367,31768100
2015-07-15,125.720001,127.150002,125.580002,126.820000,121.028114,33649200
2015-07-16,127.739998,128.570007,127.349998,128.509995,122.640938,36222400
2015-07-17,129.080002,129.619995,128.309998,129.619995,123.700233,46164700
2015-07-20,130.970001,132.970001,130.699997,132.070007,126.038368,58900200
2015-07-21,132.850006,132.919998,130.320007,130.750000,124.778625,76756400
2015-07-22,121.989998,125.500000,121.989998,125.220001,119.501183,115450600
2015-07-23,126.199997,127.089996,125.059998,125.160004,119.443916,50999500
2015-07-24,125.320000,125.739998,123.900002,124.500000,118.814072,42162300
2015-07-27,123.089996,123.610001,122.120003,122.769997,117.163071,44455500
2015-07-28,123.379997,123.910004,122.550003,123.379997,117.745224,33618100
2015-07-29,123.150002,123.500000,122.269997,122.989998,117.373024,37011700
2015-07-30,122.320000,122.570000,121.709999,122.370003,116.781349,33628300
2015-07-31,122.599998,122.639999,120.910004,121.300003,115.760208,42885000
2015-08-03,121.500000,122.570000,117.519997,118.440002,113.030823,69976000
2015-08-04,117.419998,117.699997,113.250000,114.639999,109.404373,124138600
2015-08-05,112.949997,117.440002,112.099998,115.400002,110.129669,99312600
2015-08-06,115.970001,116.500000,114.120003,115.129997,110.369324,52903000
2015-08-07,114.580002,116.250000,114.500000,115.519997,110.743210,38670400
2015-08-10,116.529999,119.989998,116.529999,119.720001,114.769531,54951600
2015-08-11,117.809998,118.180000,113.330002,113.489998,108.797134,97082800
2015-08-12,112.529999,115.419998,109.629997,115.239998,110.474777,101217500
2015-08-13,116.040001,116.400002,114.540001,115.150002,110.388504,48535800
2015-08-14,114.320000,116.309998,114.010002,115.959999,111.165001,42929500
2015-08-17,116.040001,117.650002,115.500000,117.160004,112.315399,40884700
2015-08-18,116.430000,117.440002,116.010002,116.500000,111.682663,34560700
2015-08-19,116.099998,116.519997,114.680000,115.010002,110.254295,47445700
2015-08-20,114.080002,114.349998,111.629997,112.650002,107.991882,68501600
2015-08-21,110.430000,111.900002,105.650002,105.760002,101.386787,128275500
2015-08-24,94.870003,108.800003,92.000000,103.120003,98.855957,162206300
2015-08-25,111.110001,111.110001,103.500000,103.739998,99.450302,103601600
2015-08-26,107.089996,109.889999,105.050003,109.690002,105.154282,96774600
2015-08-27,112.230003,113.239998,110.019997,112.919998,108.250717,84616100
2015-08-28,112.169998,113.309998,111.540001,113.290001,108.605408,53164400
2015-08-31,112.029999,114.529999,112.000000,112.760002,108.097336,56229300
2015-09-01,110.150002,111.879997,107.360001,107.720001,103.265732,76845900
2015-09-02,110.230003,112.339996,109.129997,112.339996,107.694687,61888800
2015-09-03,112.489998,112.779999,110.040001,110.370003,105.806152,53233900
2015-09-04,108.970001,110.449997,108.510002,109.269997,104.751640,49996300
2015-09-08,111.750000,112.559998,110.320000,112.309998,107.665932,54843600
2015-09-09,113.760002,114.019997,109.769997,110.150002,105.595253,85010800
2015-09-10,110.269997,113.279999,109.900002,112.570000,107.915176,62892800
2015-09-11,111.790001,114.209999,111.760002,114.209999,109.487366,49915500
2015-09-14,116.580002,116.889999,114.860001,115.309998,110.541878,58363400
2015-09-15,115.930000,116.529999,114.419998,116.279999,111.471771,43341200
2015-09-16,116.250000,116.540001,115.440002,116.410004,111.596405,37173500
2015-09-17,115.660004,116.489998,113.720001,113.919998,109.209358,64112600
2015-09-18,112.209999,114.300003,111.870003,113.449997,108.758797,74285300
2015-09-21,113.669998,115.370003,113.660004,115.209999,110.446014,50222000
2015-09-22,113.379997,114.180000,112.519997,113.400002,108.710861,50346200
2015-09-23,113.629997,114.720001,113.300003,114.320000,109.592827,35756700
2015-09-24,113.250000,115.500000,112.370003,115.000000,110.244705,50219500
2015-09-25,116.440002,116.690002,114.019997,114.709999,109.966698,56151900
2015-09-28,113.849998,114.570000,112.440002,112.440002,107.790565,52109000
2015-09-29,112.830002,113.510002,107.860001,109.059998,104.550331,73365400
2015-09-30,110.169998,111.540001,108.730003,110.300003,105.739059,66473000
2015-10-01,109.070000,109.620003,107.309998,109.580002,105.048820,63929100
2015-10-02,108.010002,111.010002,107.550003,110.379997,105.815742,58019800
2015-10-05,109.879997,111.370003,109.070000,110.779999,106.199203,52064700
2015-10-06,110.629997,111.739998,109.769997,111.309998,106.707283,48196800
2015-10-07,111.739998,111.769997,109.410004,110.779999,106.199203,46765600
2015-10-08,110.190002,110.190002,108.209999,109.500000,104.972130,61979600
2015-10-09,110.000000,112.279999,109.489998,112.120003,107.483788,52766100
2015-10-12,112.730003,112.750000,111.440002,111.599998,106.985291,30467200
2015-10-13,110.820000,112.449997,110.680000,111.790001,107.167442,33049300
2015-10-14,111.290001,111.519997,109.559998,110.209999,105.652771,44462400
2015-10-15,110.930000,112.099998,110.489998,111.860001,107.234550,37673500
2015-10-16,111.779999,112.000000,110.529999,111.040001,106.448448,39232600
2015-10-19,110.800003,111.750000,110.110001,111.730003,107.109909,29759200
2015-10-20,111.339996,114.169998,110.820000,113.769997,109.065559,48778800
2015-10-21,114.000000,115.580002,113.699997,113.760002,109.055977,41795200
2015-10-22,114.330002,115.500000,114.099998,115.500000,110.724037,41654100
2015-10-23,116.699997,119.230003,116.330002,119.080002,114.155998,59366900
2015-10-26,118.080002,118.129997,114.919998,115.279999,110.513138,66333800
2015-10-27,115.400002,116.540001,113.989998,114.550003,109.813309,69884400
2015-10-28,116.930000,119.300003,116.059998,119.269997,114.338127,85551400
2015-10-29,118.699997,120.690002,118.269997,120.529999,115.546036,51227300
2015-10-30,120.989998,121.220001,119.449997,119.500000,114.558632,49365300
2015-11-02,120.800003,121.360001,119.610001,121.180000,116.169159,32203300
2015-11-03,120.790001,123.489998,120.699997,122.570000,117.501694,45519000
2015-11-04,123.129997,123.820000,121.620003,122.000000,116.955254,44886100
2015-11-05,121.849998,122.690002,120.180000,120.919998,116.416100,39552700
2015-11-06,121.110001,121.809998,120.620003,121.059998,116.550888,33042300
2015-11-09,120.959999,121.809998,120.050003,120.570000,116.079140,33871400
2015-11-10,116.900002,118.070000,116.059998,116.769997,112.420677,59127900
2015-11-11,116.370003,117.419998,115.209999,116.110001,111.785263,45218000
2015-11-12,116.260002,116.820000,115.650002,115.720001,111.409790,32525600
2015-11-13,115.199997,115.570000,112.269997,112.339996,108.155670,45812400
2015-11-16,111.379997,114.239998,111.000000,114.180000,109.927155,38106700
2015-11-17,114.919998,115.050003,113.320000,113.690002,109.455406,27616900
2015-11-18,115.760002,117.489998,115.500000,117.290001,112.921310,46674700
2015-11-19,117.639999,119.750000,116.760002,118.779999,114.355820,43295800
2015-11-20,119.199997,119.919998,118.849998,119.300003,114.856453,34287100
2015-11-23,119.269997,119.730003,117.339996,117.750000,113.364174,32482500
2015-11-24,117.330002,119.349998,117.120003,118.879997,114.452087,42803200
2015-11-25,119.209999,119.230003,117.919998,118.029999,113.633751,21388300
2015-11-27,118.290001,118.410004,117.599998,117.809998,113.421944,13046400
2015-11-30,117.989998,119.410004,117.750000,118.300003,113.893692,39180300
2015-12-01,118.750000,118.809998,116.860001,117.339996,112.969444,34852400
2015-12-02,117.339996,118.110001,116.080002,116.279999,111.948929,33386600
2015-12-03,116.550003,116.790001,114.220001,115.199997,110.909157,41569500
2015-12-04,115.290001,119.250000,115.110001,119.029999,114.596504,57777000
2015-12-07,118.980003,119.860001,117.809998,118.279999,113.874435,32084200
2015-12-08,117.519997,118.599998,116.860001,118.230003,113.826294,34309500
2015-12-09,117.639999,117.690002,115.080002,115.620003,111.313515,46361400
2015-12-10,116.040001,116.940002,115.510002,116.169998,111.843025,29104200
2015-12-11,115.190002,115.389999,112.849998,113.180000,108.964409,46886200
2015-12-14,112.180000,112.680000,109.790001,112.480003,108.290482,64318700
2015-12-15,111.940002,112.800003,110.349998,110.489998,106.374588,53323100
2015-12-16,111.070000,111.989998,108.800003,111.339996,107.192924,56238500
2015-12-17,112.019997,112.250000,108.980003,108.980003,104.920845,44772800
2015-12-18,108.910004,109.519997,105.809998,106.029999,102.080704,96453300
2015-12-21,107.279999,107.370003,105.570000,107.330002,103.332298,47590600
2015-12-22,107.400002,107.720001,106.449997,107.230003,103.236031,32789400
2015-12-23,107.269997,108.849998,107.199997,108.610001,104.564606,32657400
2015-12-24,109.000000,109.000000,107.949997,108.029999,104.006226,13570400
2015-12-28,107.589996,107.690002,106.180000,106.820000,102.841293,26704200
2015-12-29,106.959999,109.430000,106.860001,108.739998,104.689766,30931200
2015-12-30,108.580002,108.699997,107.180000,107.320000,103.322678,25213800
2015-12-31,107.010002,107.029999,104.820000,105.260002,101.339394,40635300
